date,1: zhangdiefu,2: zhangdiefu,3: zhangdiefu,7: zhangdiefu,8: zhangdiefu,13: zhangdiefu,14: zhangdiefu,15: zhangdiefu,16: zhangdiefu,17: zhangdiefu,19: zhangdiefu
2016/11/13,0.003389831,0.072895277,0.02035034,-0.006896552,0.045176739,0.001417848,-0.025041736,-0.005649718,0,-0.010204082,0.048076923
2016/11/12,0.015490534,0.072895277,0.02035034,-0.006896552,0.045176739,0.00275989,0.0221843,-0.106060606,0.125925926,0.010309278,0.083333333
2016/11/11,0.048736462,0.072895277,0.02035034,-0.006896552,0.045176739,0.008603965,-0.01512605,0.042105263,0.106557377,-0.044334975,-0.010309278
2016/11/10,0.009107468,0.020964361,0.026799591,-0.006896552,-0.0394753,0.006025119,0.003372681,-0.025641026,-0.039370079,0.079787234,0.065934066
2016/11/9,0.010119595,0.047200878,0.043407756,-0.006896552,0.096614101,-0.011077543,0.082116788,-0.053398058,-0.105633803,0,0
2016/11/8,-0.010018215,0.047126437,0.022102742,0,-0.059060392,-0.009146848,-0.0335097,0.03,0,-0.082926829,0.144654088
2016/11/7,0.054755043,0.01754386,0.005119714,0.058394161,0.074079433,-0.019726117,0.019784173,-0.047619048,-0.053333333,0.078947368,-0.00625
2016/11/6,0.090052356,0.007067138,0.010117282,-0.045961003,0.051085408,0.025838281,-0.012433393,0.014492754,0.056338028,-0.064039409,0.006289308
2016/11/5,0.035791757,0.007067138,0.010117282,-0.045961003,0.051085408,0.005887795,0.012589928,-0.050458716,0.118110236,-0.09375,0.067114094
2016/11/4,0.01430143,0.007067138,0.010117282,-0.045961003,0.051085408,-0.016462608,0.033457249,-0.013574661,-0.124137931,0.103448276,-0.096969697
2016/11/3,0.005530973,0.017985612,-0.001506086,-0.045961003,0.023762984,0.0065784,0.089068826,0.023148148,-0.349775785,-0.04245283,-0.046242775
2016/11/2,0.010055866,-0.00477327,-0.006564952,-0.009655172,-0.006805002,0.023959754,-0.044487427,-0.027027027,0.385093168,0.070707071,-0.103626943
2016/11/1,0.041909197,-0.022170362,-0.001869292,-0.009655172,0.005679371,0.00136612,-0.128161889,0.144329897,0.133802817,-0.061611374,0.109195402
2016/10/31,0.009400705,0.027577938,0.007162371,-0.009655172,-0.000109997,-0.006700025,-0.019834711,0,-0.013888889,-0.032110092,0
2016/10/30,0.019161677,0.045112782,0.004357254,-0.004120879,0.050334269,-0.007240886,0.004983389,0,0.014084507,0.004608295,0
2016/10/29,-0.007134364,0.045112782,0.004357254,-0.004120879,0.050334269,-0.007188832,0.027303754,-0.005128205,-0.08974359,0.048309179,0.041916168
2016/10/28,-0.020954598,0.045112782,0.004357254,-0.004120879,0.050334269,-0.009849363,-0.011804384,-0.057971014,0.046979866,-0.046082949,0.018292683
2016/10/27,-0.004634994,-0.004987531,0.014142488,-0.004120879,-0.025529321,-0.003135314,0.005084746,-0.023584906,-0.044871795,0.192307692,-0.029585799
2016/10/26,-0.001157407,-0.013530135,0.040084983,-0.002739726,-0.017821897,0.042311662,0.061151079,0.00952381,-0.012658228,-0.133333333,0.024242424
2016/10/25,-0.018181818,-0.02166065,0.100672903,-0.002739726,0.044633549,-0.028571429,-0.008912656,0.004784689,-0.024691358,-0.023255814,-0.14507772
2016/10/24,0.046373365,-0.013064133,0.027811841,-0.002739726,0.006500611,-0.010498471,0.010810811,0,0,-0.040178571,0
2016/10/23,0.078205128,-0.008244994,0.010432929,-0.002739726,0.0158177,0.013573523,-0.005376344,0,0,-0.004444444,0
2016/10/22,0.005154639,-0.008244994,0.010432929,-0.002739726,0.0158177,0.001930826,0.001795332,-0.018779343,0.094594595,0.004464286,0.24516129
2016/10/21,0.063013699,-0.008244994,0.010432929,-0.002739726,0.0158177,0.023191891,-0.017636684,0.024038462,0.096296296,0.009009009,-0.17989418
2016/10/20,0.017279822,-0.026376147,-0.005238442,-0.002739726,-0.011627545,-0.009697176,0.010695187,0.04,-0.035714286,0.018348624,-0.015625
2016/10/19,0.031034483,-0.020224719,-0.015723003,-0.002739726,0.039273566,-0.017795973,0.066539924,-0.122807018,-0.034482759,0.058252427,0.026737968
2016/10/18,-0.012765957,-0.004474273,-0.007537356,0,0.019919822,-0.045990754,0.003816794,-0.088,-0.136904762,-0.185770751,0.080924855
2016/10/17,0.00284495,0.002242152,0.009235293,0,0.039428581,-0.007122507,-0.009451796,0,0.012048193,0,0
2016/10/16,0.010057471,0.007909605,0.054754489,0.03988604,0.048589275,0.005010737,0.003795066,0,-0.011904762,0.016064257,0
2016/10/15,-0.01971831,0.007909605,0.054754489,0.03988604,0.048589275,0.021945867,-0.005660377,0.077586207,0.05,-0.045977011,0.054878049
2016/10/14,-0.009762901,0.007909605,0.054754489,0.03988604,0.048589275,-0.010933355,-0.009345794,0.022026432,-0.024390244,-0.003816794,0.037974684
2016/10/13,-0.01510989,-0.023178808,0.130116747,0.03988604,-0.002370113,-0.002485966,0.007532957,-0.073469388,-0.012048193,0.218604651,-0.01863354
2016/10/12,0.008310249,-0.017353579,0.127114217,0.03988604,0.020240806,0.032370229,0.083673469,-0.027777778,-0.017751479,-0.107883817,-0.063953488
2016/10/11,0.002777778,0,0.098611759,0.029325513,0.016835942,-0.08803322,-0.129662522,0.150684932,0.141891892,0.034334764,0.312977099
2016/10/10,-0.029649596,0.001085776,0.056207021,0.029325513,0.009220083,0.056978693,0.005357143,-0.098765432,-0.182320442,0.142156863,-0.132450331
2016/10/9,0.01504788,0.006557377,-0.002494378,0.029325513,0.011628444,0.029916989,0.076923077,-0.012195122,0,0.114754098,0
2016/10/8,0.036879433,0.006557377,-0.002494378,0.029325513,0.011628444,-0.006613325,-0.024390244,0,0.011173184,0.016666667,0
2016/10/7,-0.001416431,0.006557377,-0.002494378,0.029325513,0.011628444,0.009894459,0,0,0.059171598,0,0
2016/10/6,0.014367816,0.052934407,-0.002494378,0.029325513,0.011628444,-0.012056044,0.034951456,0,0,0.040462428,0
2016/10/5,0.040358744,0.010465116,-0.002494378,0.029325513,0.011628444,-0.006474587,0.023856859,0,0,0,0
2016/10/4,0.001497006,-0.00462963,-0.002494378,0.029325513,0.011628444,-0.007231239,0.008016032,-0.004048583,0,0.138157895,0
2016/10/3,-0.008902077,-0.012571429,-0.002494378,0.029325513,0.011628444,-0.004797697,-0.05313093,0,0,0,0
2016/10/2,0.033742331,-0.01463964,-0.002494378,0.029325513,0.011628444,-0.005012332,-0.007532957,0,0,-0.095238095,0
2016/10/1,0.028391167,-0.01463964,-0.002494378,0.029325513,0.011628444,0.029402129,-0.112040134,0.16509434,0.165517241,0.012048193,0.063380282
2016/9/30,-0.003144654,-0.01463964,-0.002494378,0.029325513,0.011628444,-0.026005105,-0.058267717,-0.036363636,0,-0.06741573,0.03649635
2016/9/29,-0.024539877,-0.026315789,-0.002300107,0.029325513,0.02852953,0.030412625,0.074450085,-0.004524887,0.021126761,0.022988506,0
2016/9/28,-0.010622155,-0.019354839,0.003443122,0.029325513,0.010189157,-0.005233034,0.04787234,0,-0.020689655,0.035714286,-0.048611111
2016/9/27,0.032915361,-0.004282655,0.009510896,0.029325513,-0.00276118,0.016287186,-0.019130435,-0.017777778,-0.088050314,0.037037037,-0.006896552
2016/9/26,0.03236246,-0.007438895,0.013903143,0.029325513,0.021003636,0.001081441,0.003490401,0,-0.024539877,-0.104972376,-0.02027027
2016/9/25,0.069204152,0.004268943,0.011021926,0.060653188,0.022848229,-0.026008751,-0.005208333,0,0.025157233,-0.062176166,-0.006711409
2016/9/24,0.035842294,0.004268943,0.011021926,0.060653188,0.022848229,0.041958632,0.028571429,0.086956522,-0.059171598,-0.130630631,-0.026143791
2016/9/23,0.03142329,0.004268943,0.011021926,0.059308072,0.022848229,0.044716881,0.038961039,0.019704433,0.119205298,-0.017699115,-0.03164557
2016/9/22,-0.01814882,0.03765227,0.012889153,0.059308072,-0.010721412,0,0,0,0,0,0
2016/9/21,0.016230173,0.043930636,0.008922855,-0.042586751,0.005205888,-0.012971185,-0.014625229,-0.014563107,0.02027027,0.158974359,-0.042424242
2016/9/20,-0.006959707,0.034688995,-0.00221579,-0.042586751,0.039078471,-0.005109995,-0.068143101,0.204678363,0.04964539,-0.010152284,0.037735849
2016/9/19,0.026315789,0.045,-0.001912694,0.039344262,0.028797911,-0.03396921,0.038938053,-0.070652174,-0.12962963,0,-0.091428571
2016/9/18,0.011406844,0.047120419,-0.011618519,-0.049844237,0.0159178,0.001844091,0.007130125,0.005464481,0,0,0
2016/9/17,0.0499002,0.047120419,-0.011618519,-0.049844237,0.0159178,-0.009300781,-0.027729636,0,0,0.015463918,0
2016/9/16,0.02244898,0.047120419,-0.011618519,0.003125,0.0159178,0.01269868,-0.001730104,0,0,0,0
2016/9/15,-0.02970297,0.010582011,-0.011618519,0.045751634,0.0159178,0.005921665,0.028469751,0.039772727,-0.1,0.005181347,0
2016/9/14,-0.013671875,-0.050251256,-0.011618519,0.045751634,0.0159178,-0.017863077,0.033088235,-0.058823529,-0.032258065,-0.063106796,-0.142156863
2016/9/13,-0.007751938,-0.009950249,-0.009015866,-0.049689441,-0.012589702,-0.027943789,-0.07008547,0.1,0,-0.080357143,0.139664804
2016/9/12,0.027888446,0,-0.016751094,0.05400982,-0.040489073,0.017670749,-0.033057851,0,0.068965517,0.131313131,0.005617978
2016/9/11,0.022403259,0.015151515,-0.018401673,0.05400982,-0.008995792,-0.008151952,-0.003294893,0.00591716,0,0.112359551,0.011363636
2016/9/10,-0.023856859,0.015151515,-0.018401673,0.05400982,-0.008995792,0.01329919,0.032312925,0.030487805,-0.005714286,0.119496855,-0.063829787
2016/9/9,0.003992016,0.015151515,-0.018401673,-0.023961661,-0.008995792,0.00891741,-0.023255814,-0.057471264,0.09375,0.347457627,-0.030927835
2016/9/8,0,0.02457956,-0.020623121,-0.023961661,0.006414091,0.003093128,-0.009868421,-0.033333333,-0.018404908,0.082568807,0.037433155
2016/9/7,0.045929019,0.037583893,-0.047526179,-0.04718417,-0.044202608,0.01890971,0.061082024,-0.027027027,-0.063218391,-0.052173913,0.140243902
2016/9/6,-0.016427105,0.029005525,-0.051731894,-0.03806735,0.009759285,0.009979353,0.02688172,-0.123222749,-0.125628141,0,0.01863354
2016/9/5,-0.006122449,0.005555556,-0.076315789,0.060559006,0.039881747,-0.004794521,0.007220217,0,0,0,-0.00617284
2016/9/4,-0.016064257,0.011235955,-0.04040404,-0.043090639,0.028947487,-0.007224819,-0.003597122,0,0,0,-0.084745763
2016/9/3,-0.009940358,0.011235955,-0.04040404,-0.043090639,0.028947487,0.026972765,0.059047619,-0.004716981,-0.142241379,0.026785714,-0.092307692
2016/9/2,-0.017578125,0.011235955,-0.04040404,-0.021802326,0.028947487,0.00026194,-0.034926471,0.019230769,0.195876289,-0.01754386,-0.034653465
2016/9/1,0.003921569,0.00140647,-0.032199974,-0.017142857,0.020193527,0.018950178,0.003690037,0.050505051,0.021052632,-0.155555556,0.122222222
2016/8/31,-0.026717557,-0.005594406,-0.019987114,-0.034482759,-0.024983273,0.024052478,0.009310987,0.07027027,-0.045226131,0.0546875,-0.027027027
2016/8/30,-0.033210332,-0.006944444,-0.028242436,0.022566996,0.011999575,0.031675909,-0.229555237,0.293706294,0.617886179,0.620253165,0.608695652
2016/8/29,-0.045774648,0.002785515,-0.027440962,0.027536232,0.017639954,-0.015727634,-0.030598053,0,0,0.012820513,0
2016/8/28,0.003533569,0.002785515,-0.015520949,-0.018492176,0.004046724,0.016169973,-0.008275862,0,0.016528926,0.098591549,0.036036036
2016/8/27,-0.048739496,0.002785515,-0.015520949,-0.018492176,0.004046724,0.017699962,0.011157601,0.091603053,-0.008196721,-0.183908046,0.009090909
2016/8/26,-0.006677796,0.002785515,-0.015520949,-0.030344828,0.004046724,0.008977701,-0.038873995,-0.007575758,0.173076923,0.144736842,0.1
2016/8/25,0.010118044,0.016997167,-0.008399561,-0.055989583,-0.004865891,-0.010696209,-0.00665779,-0.057142857,0.181818182,-0.173913043,0.19047619
2016/8/24,-0.024671053,0.020231214,-0.008926513,-0.010309278,0.001113425,0.040337804,0.077474892,0.037037037,-0.073684211,0.333333333,-0.134020619
2016/8/23,-0.048513302,0.00727802,-0.010605811,0.017038008,0.015316569,0.005896462,-0.021067416,0.071428571,-0.030612245,-0.126582278,0.168674699
2016/8/22,-0.01843318,0.005856515,-0.009078125,0.033875339,0.011434173,0.034960695,-0.008356546,0,0.289473684,0.039473684,-0.056818182
2016/8/21,0.00618238,0.001466276,-0.004537216,0,0.005316774,-0.018078407,0.015558699,0,-0.084337349,0,0.023255814
2016/8/20,0.043548387,0.001466276,-0.004537216,0,0.005316774,-0.003037667,-0.008415147,0.06779661,-0.011904762,-0.302752294,0.088607595
2016/8/19,0.038525963,0.001466276,-0.004537216,0.017931034,0.005316774,0.0074467,0.009915014,0.044247788,-0.056179775,0.147368421,-0.024691358
2016/8/18,-0.014851485,-0.004379562,-0.005259362,0.047687861,-0.018021057,-0.005881756,-0.008426966,0.018018018,-0.072916667,0,-0.035714286
2016/8/17,0.027118644,-0.002911208,-0.010177835,0.035928144,-0.005172771,0.002337874,0.056379822,-0.051282051,-0.076923077,-0.068627451,-0.056179775
2016/8/16,-0.011725293,0.008810573,-0.013380769,-0.005952381,0.018851663,-0.030929866,-0.070344828,-0.040983607,-0.018867925,0.040816327,0.1125
2016/8/15,0.006745363,0.01490313,-0.005842518,0.001490313,-0.019286129,-0.014081771,-0.004120879,-0.008130081,0,0.031578947,-0.012345679
2016/8/14,0.040350877,0.027565084,-0.003883892,-0.03591954,0.017207574,0.001069415,0,0,0,0.043956044,0.0125
2016/8/13,-0.010416667,0.027565084,-0.003883892,-0.03591954,0.017207574,-0.010104898,0.011111111,-0.053846154,-0.086206897,-0.14953271,0.038961039
2016/8/12,0.019469027,0.027565084,-0.003883892,0.034175334,0.017207574,-0.000865385,0.005586592,-0.007633588,0,0.091836735,-0.094117647
2016/8/11,-0.003527337,0.023510972,-0.004393578,0.078525641,0.006524573,-0.016641452,0.007032349,-0.036764706,-0.041322314,-0.01010101,0.075949367
2016/8/10,0.021621622,0.011093502,-0.000526473,0,0.004539886,-0.006948357,0.025974026,-0.014492754,-0.008196721,-0.029411765,0.012820513
2016/8/9,0.003616637,-0.007861635,0.000323168,0.017944535,-0.015102952,-0.014618801,0.005805515,-0.054794521,0.051724138,0.275,-0.071428571
2016/8/8,0.012820513,0,0.000718666,0.017944535,0.045088272,0.002597403,-0.005772006,0,0.026548673,-0.012345679,-0.034482759
2016/8/7,0.02247191,0,0.003027536,0.038983051,0.020592957,-0.0107369,0,0,-0.017391304,0,0.023529412
2016/8/6,0.001876173,0,0.003027536,0.038983051,0.020592957,-0.004476521,0.001445087,0.028169014,0.017699115,0.094594595,-0.166666667
2016/8/5,0,0,0.003027536,0.051693405,0.020592957,-0.014672788,-0.109395109,0.267857143,0.008928571,0.072463768,0
2016/8/4,-0.00929368,-0.007800312,0.003580945,-0.001779359,-0.012888069,-0.014897579,0.086713287,-0.2,-0.034482759,-0.1375,0
2016/8/3,0.01509434,-0.00620155,0.009518361,-0.001779359,-0.005113335,0.003024104,0.019971469,-0.047619048,-0.025210084,-0.012345679,0.120879121
2016/8/2,-0.007490637,-0.007692308,0.006974065,0.029304029,0.008743679,0.024792635,-0.08961039,0.05,0.112149533,-0.079545455,-0.080808081
2016/8/1,-0.012939002,-0.009146341,0.014649919,0.060194175,0.024265281,-0.011532571,0,0,0,0.060240964,-0.01980198
2016/7/31,-0.033928571,-0.013533835,0.00468545,-0.003868472,-0.008653198,-0.009460062,-0.003880983,0,0,-0.034883721,-0.047169811
2016/7/30,0,-0.013533835,0.00468545,-0.003868472,-0.008653198,-0.006560865,0.011780105,-0.027777778,0.009433962,0.036144578,-0.036363636
2016/7/29,0.025641026,-0.013533835,0.00468545,0.001937984,-0.008653198,0.005796326,-0.014193548,-0.027027027,0.081632653,0,0
2016/7/28,0.024390244,-0.020618557,0.005932406,-0.005780347,0.021765329,-0.010674901,0.007802341,-0.01986755,-0.075471698,0.202898551,0.037735849
2016/7/27,0,-0.024425287,0.019829266,0.00776699,0.014171364,-0.0170829,0.062154696,0.006666667,0.029126214,-0.115384615,-0.101694915
2016/7/26,-0.030909091,-0.018335684,0.016322968,0.009803922,-0.008310054,-0.027327935,0.049275362,-0.032258065,-0.201550388,0.054054054,-0.056
2016/7/25,-0.043544797,-0.012534819,0.023533961,-0.035916824,0.02391632,-0.015691158,0,0,-0.044444444,-0.075,-0.007936508
2016/7/24,-0.027070926,-0.011019284,0.008498507,-0.016728625,-0.014899947,-0.009782966,-0.012875536,0,-0.035714286,0,0.05
2016/7/23,-0.032667758,-0.011019284,0.008498507,-0.016728625,-0.014899947,0.001481969,0.034023669,-0.093567251,0.029411765,-0.157894737,-0.111111111
2016/7/22,-0.027658423,-0.011019284,0.008498507,0.036608863,-0.014899947,0.005463576,0.015015015,-0.028409091,-0.014492754,-0.151785714,0.038461538
2016/7/21,0.065050847,-0.013586957,0.005707022,0.021653543,0.026537836,-0.000992392,-0.007451565,0.01734104,0.022222222,0.098039216,-0.057971014
2016/7/20,-0.006734007,-0.013404826,-0.00091877,0.021653543,0.001291,0.039635457,0.133445946,-0.064864865,-0.129032258,0.108695652,-0.202312139
2016/7/19,-0.014925373,-0.002673797,-0.00430501,0.005940594,0.005916386,-0.014906411,-0.066246057,0.094674556,0.183206107,-0.041666667,-0.130653266
2016/7/18,-0.005869164,0.004026846,-0.003886253,-0.064814815,-0.039226446,-8.47E-05,-0.007824726,0,0,0.021276596,-0.019704433
2016/7/17,-0.046289308,0.009485095,0.001449392,0.034482759,0.006670936,-0.018861654,-0.004672897,0,0,-0.137614679,0
2016/7/16,-0.01023997,0.009485095,0.001449392,0.034482759,0.006670936,0.02828093,-0.018348624,0.076433121,-0.015037594,0.079207921,0.115384615
2016/7/15,0.015166356,0.009485095,0.001449392,0.034482759,0.006670936,0.001711743,0.043062201,0.019480519,0.015267176,-0.172131148,-0.047120419
2016/7/14,0.060268007,0.016528926,0.003920618,0.033663366,-0.019058283,0.009329648,-0.006339144,-0.055214724,-0.007575758,-0.256097561,0.049450549
2016/7/13,0.058510638,0.021097046,0.016154868,0.01,-0.018765397,0.025422978,0.0096,-0.029761905,0.128205128,-0.141361257,0.028248588
2016/7/12,-0.024221453,0.009943182,0.025121749,0.046025105,0.043438235,-0.00432175,0.027960526,0,-0.24025974,0,0.035087719
2016/7/11,-0.014627161,0.001422475,0.034631469,-0.012396694,0.008061996,-0.031602323,0,0,-0.10982659,-0.086124402,-0.011560694
2016/7/10,-0.058821642,0.005722461,0.055318888,0.038626609,0.015413359,-0.011482607,0.006622517,0,0.123376623,-0.091304348,-0.02259887
2016/7/9,-0.007579618,0.005722461,0.055318888,0.038626609,0.015413359,-0.00336587,-0.004942339,0.012048193,-0.043478261,0.155778894,0.156862745
2016/7/8,-0.057057057,0.005722461,0.055318888,-0.037190083,0.015413359,-0.014838763,0.023608769,-0.011904762,-0.047337278,-0.228682171,-0.061349693
2016/7/7,-0.024032825,0.007204611,0.027280598,-0.045364892,0.002836747,-0.00388109,-0.006700168,-0.066666667,0.126666667,0.053061224,-0.057803468
2016/7/6,0.001467567,0.002890173,0.012028039,-0.030592734,0.00324012,-0.000907516,0.036458333,-0.032258065,-0.132947977,-0.105839416,0.042168675
2016/7/5,0.020976925,0.005813953,0.006639297,-0.026070764,-0.015075401,0.012023044,-0.003460208,0.005405405,-0.147783251,0.127572016,0.338709677
2016/7/4,0.012101544,0.016248154,0.002282444,0.013207547,0.016525043,-0.006387921,0.001733102,0.010928962,0.025252525,0,0.050847458
2016/7/3,-0.029436873,0.025757576,-0.000369555,0.06,-0.002944256,-0.013907068,0.003478261,0,-0.024630542,-0.05078125,-0.085271318
2016/7/2,0.023222892,0.025757576,-0.000369555,0.06,-0.002944256,0.02627823,-0.006908463,-0.036842105,0.041025641,-0.033962264,-0.007692308
2016/7/1,0.018404908,0.025757576,-0.000369555,0.020408163,-0.002944256,-0.00667167,-0.036605657,0.038251366,0.037234043,0.331658291,-0.057971014
2016/6/30,-0.067238913,0.03125,-0.00250028,0.01659751,0.009185533,-0.015517241,0.008389262,-0.061538462,-0.064676617,-0.038647343,0.029850746
2016/6/29,0.011577424,0.020733652,-0.000256373,0.014736842,-0.011391124,0.010956175,0.006756757,0.015625,-0.155462185,0.310126582,-0.112582781
2016/6/28,-0.004322767,0.017857143,0.00049697,-0.010416667,-0.008253796,-0.02484824,-0.134502924,0.103448276,0.47826087,0.284552846,0.094202899
2016/6/27,-0.013672153,0.011494253,-4.81E-05,0.021276596,0.041743871,0.013037061,-0.028409091,0,0,0.008196721,0.104
2016/6/26,-0.007504161,0.021812081,0.000802169,0,-0.002755577,0.008684145,0.002849003,0,0.066225166,-0.075757576,-0.067164179
2016/6/25,0.031935953,0.021812081,0.000802169,0,-0.002755577,-0.018746957,0.055639098,-0.107692308,-0.044303797,-0.014925373,0.007518797
2016/6/24,0.001457726,0.021812081,0.000802169,0.006423983,-0.002755577,-0.006850971,0.010638298,-0.020100503,0,0.015151515,-0.007462687
2016/6/23,0.020833333,0.018803419,0.008037649,0.028634361,0.008657295,-0.002091209,0.056179775,-0.005,-0.217821782,-0.164556962,-0.062937063
2016/6/22,-0.016105417,0.00862069,0.018413598,0.041284404,0.03460764,0.011306328,0.019639935,-0.00990099,0.004975124,0.215384615,0.162601626
2016/6/21,-0.031205674,-0.003436426,0.016507618,-0.015801354,0.014345981,-0.004776168,0.057093426,0,0.005,-0.17721519,-0.016
2016/6/20,-0.030394719,-0.008517888,0.021986483,0.023094688,-0.008044133,-0.016950501,-0.003448276,0,0,-0.225490196,-0.007936508
2016/6/19,0.013945056,-0.018394649,0.039391784,-0.020361991,0.022301319,-0.006090327,-0.010238908,0,0.136363636,0.214285714,-0.007874016
2016/6/18,0.00013947,-0.018394649,0.039391784,-0.020361991,0.022301319,0.01476844,-0.018425461,0.063157895,-0.011235955,0.037037037,0.123893805
2016/6/17,-0.033692722,-0.018394649,0.039391784,0.011441648,0.022301319,0.003140097,0.013582343,-0.035532995,0.065868263,0.072847682,0.027272727
2016/6/16,-0.046272494,-0.009933775,0.042029576,0,0.004685564,-0.001687967,0.042477876,-0.005050505,-0.12565445,0,0
2016/6/15,0.014341591,-0.006578947,0.047297428,0.004597701,0.015822354,0.022772114,0.029143898,-0.01,0.02688172,0,-0.05982906
2016/6/14,0.018592297,-0.001642036,0.050908646,-0.024663677,-0.02709767,-0.00904277,-0.028318584,0.063829787,0,-0.101190476,-0.016806723
2016/6/13,0.004,-0.001639344,0.042859574,-0.008888889,-0.025801769,0.011620241,0.003552398,0.182389937,-0.122641509,-0.081967213,0.0625
2016/6/12,-0.026454477,-0.001636661,0.031144449,-0.002217295,-0.01991889,-0.010438754,-0.019163763,0,0.014354067,-0.031746032,0.018181818
2016/6/11,0.033789587,-0.001636661,0.031144449,-0.002217295,-0.01991889,0.013304686,-0.017123288,0,-0.014150943,-0.035714286,-0.026548673
2016/6/10,-0.011435091,-0.001636661,0.031144449,-0.015283843,-0.01991889,-0.004442616,0.003436426,-0.036363636,0,0.031578947,0.076190476
2016/6/9,-0.004200793,0.001639344,0.031144449,0.002188184,-0.01991889,-0.009291711,0.071823204,-0.083333333,-0.049327354,-0.099526066,-0.153225806
2016/6/8,0.00397878,0.00660066,0.031144449,0.002188184,-0.01991889,0.012293729,0.046242775,-0.016393443,-0.042918455,-0.131687243,-0.074626866
2016/6/7,-0.046776233,-0.001647446,0.023687106,-0.002183406,-0.013779625,-0.011499878,-0.063176895,0.089285714,0.125603865,-0.079545455,0
2016/6/6,-0.009962952,-0.004918033,0,0.040909091,0.010281498,-0.001872354,-0.034843206,0,-0.009569378,-0.018587361,0
2016/6/5,-0.002497004,0.00660066,-0.013401559,-0.011235955,0.013961738,-0.012857602,-0.030405405,0,0.02955665,0.01509434,-0.014705882
2016/6/4,-0.038463385,0.00660066,-0.013401559,-0.011235955,0.013961738,-0.010181355,0.025996534,-0.023255814,-0.014563107,0.003787879,0.03030303
2016/6/3,-0.017688679,0.00660066,-0.013401559,0.018306636,0.013961738,0.030998852,-0.001730104,-0.049723757,0.211764706,0.152838428,0.1
2016/6/2,-0.021914648,-0.009803922,-0.00788959,-0.004555809,0.004054528,-0.018433551,0.041441441,-0.090452261,-0.105263158,0.013274336,-0.160839161
2016/6/1,-0.021444695,0,-0.018782076,-0.002272727,0.004002329,0.000241546,0.012773723,-0.061320755,0.038251366,-0.017391304,0.067164179
2016/5/31,-0.031693989,0.00990099,-0.019079448,0.009174312,-0.008063796,-0.005763689,-0.045296167,0.152173913,0.011049724,0.074766355,0.030769231
2016/5/30,-0.044406383,0.008319468,-0.020775078,-0.00456621,0.004862593,0.000720981,-0.003472222,-0.005405405,0,0.086294416,0
2016/5/29,-0.019075133,0.008319468,-0.013748161,-0.002277904,0.002224314,-0.012733312,-0.006896552,-0.005376344,0,-0.04368932,-0.015151515
2016/5/28,-0.013003033,0.008319468,-0.013748161,-0.002277904,0.002224314,-0.002996373,0.02292769,-0.02617801,-0.062176166,0.045685279,0.007633588
2016/5/27,0.006103764,0.008319468,-0.013748161,0.009195402,0.002224314,0.006348199,0.010695187,0.021390374,-0.020304569,-0.08372093,0.007692308
2016/5/26,0.050213675,-0.00661157,-0.008265802,0.01635514,0.041678782,-0.01207275,0.021857923,-0.055555556,0.036842105,0.033653846,-0.007633588
2016/5/25,0,-0.021035599,-0.008078453,-0.011547344,-0.005604827,0.005676443,0.05984556,-0.024630542,-0.030612245,-0.218045113,-0.149350649
2016/5/24,-0.010570825,-0.009615385,0.001872395,-0.024774775,-0.044953203,0.033488145,-0.044280443,0.146892655,-0.02970297,0.546511628,0.115942029
2016/5/23,0.028238517,-0.0016,0.009286353,-0.028446389,-0.049452823,0.003351864,0.014981273,-0.022099448,-0.024154589,-0.028248588,0.045454545
2016/5/22,0.035941898,-0.014195584,0.025720122,0.004395604,0.026149553,-0.005447597,-0.012939002,0.02259887,0.024752475,0.113207547,-0.029411765
2016/5/21,0.012656784,-0.014195584,0.025720122,0.004395604,0.026149553,0.013264129,0.016917293,-0.016666667,0.041237113,-0.01242236,-0.055555556
2016/5/20,-0.009039548,-0.014195584,0.025720122,-0.006550218,0.026149553,0.035047327,-0.014814815,0.058823529,0.127906977,-0.152631579,0.028571429
2016/5/19,0.001131222,-0.012461059,0.04304535,-0.002178649,0.007392416,-0.000511378,0.073558648,-0.109947644,-0.005780347,-0.035532995,-0.007092199
2016/5/18,0.016559338,-0.00155521,0.042518472,-0.012903226,-0.02220228,0.013212435,-0.001984127,-0.010362694,-0.069892473,-0.057416268,0.060150376
2016/5/17,0.02426384,0.048939641,0.03533884,0.033333333,0.050333969,-0.014887282,-0.081967213,0.057534247,0.015283843,-0.126619306,-0.031318281
2016/5/16,-0.033007586,0.021666667,0.012954292,-0.006622517,0.034671381,-0.009938516,0,0,-0.028632025,0.031021112,0.004389173
2016/5/15,-0.017765646,0.03626943,0.013661334,0.002212389,-0.029020991,-0.012476087,-0.007233273,0,0.029475983,0.039408867,-0.059834938
2016/5/14,-0.001273743,0.03626943,0.013661334,0.002212389,-0.029020991,0.015885087,-0.016014235,0.034580499,-0.046826223,-0.119479495,0.136825645
2016/5/13,0.001118568,0.03626943,0.013661334,-0.048421053,-0.029020991,0.001269036,-0.032702238,0.033391916,0.022884513,0.248645987,-0.046944858
2016/5/12,-0.018660812,0,0.01140462,0,-0.004610796,0.006300017,-0.055284553,0.034545455,0.032417582,-0.000983768,0.077911647
2016/5/11,-0.006543075,-0.025252525,0.007859318,-0.008350731,-0.001522724,0.027376891,0.092362345,-0.045691151,0.002202643,-0.070416095,-0.076409496
